ID,Штрихкод,Бренд,Название,Категория,Размер,Цвет,L1,💰 Стоимость,🔵 Артикул Ozon,🟣 Артикул WB,🟣 nm_id,🟡 Остаток сайт (101 / 240),🟣 Остаток WB (132 / 161 / 240),🔵 Остаток Ozon (94 / 146 / 240),📊 Общий остаток,🟣 Заказы WB 14д,🟣 Заказы WB 28д,🟣 Заказы WB 40д,🔵 Заказы Ozon 14д,🔵 Заказы Ozon 28д,🔵 Заказы Ozon 40д,📊 Всего заказов 14д,📊 Всего заказов 28д,📊 Всего заказов 40д,🟣 Выкупы WB 14д (T-21..-7),🔵 Выкупы Ozon 14д (T-21..-7),📊 % выкупа 14д,🟣 Выручка WB 28д,🔵 Выручка Ozon 28д,📊 Общая выручка 28д,🟣 Ср.выручка WB 28д,🔵 Ср.выручка Ozon 28д,📊 Ср.выручка общая 28д,🟣 Ср.доход WB / шт. 28д,🔵 Ср.доход Ozon / шт. 28д,🟣 Сумм.доход WB 28д,🔵 Сумм.доход Ozon 28д,📋 План закупок (14д на 30д),📋 План закупок (28д на 30д),💰 Стоимость закупки L1 (14д на 30д),💰 Стоимость закупки не L1 (14д на 30д),💰 Стоимость закупки L1 (28д на 30д),💰 Стоимость закупки не L1 (28д на 30д),📦 Приедут L1,📦 Приедут NoL,📊 Расчетный (14д на 30д),📊 Расчетный (28д на 30д),💰 Капитализация склада,💰 Себестоимость склада,📈 Индекс склада (14д),📈 Индекс капитализации,📈 Коэф.доходности,🏷️ Ярлыки,🟣 Динамика WB,🔵 Динамика Ozon,📊 Динамика общая,🟣 Доля WB 28д,🔵 Доля Ozon 28д,🟣 Выкупы WB,🔵 Выкупы Ozon,📊 Выкупы общие,🏢 Центральные склады,🏢 ТОП-3 склады,🟣📦 Остатки Центральный,🟣📦 Остатки Южный + Северо-Кавказский,🟣📦 Остатки Северо-Западный,🟣📦 Остатки Приволжский,🟣📦 Остатки Уральский,🟣📦 Остатки Дальневосточный + Сибирский,"🔵📦 Остатки Москва, МО и Дальние регионы",🔵📦 Остатки Санкт-Петербург и СЗО,🔵📦 Остатки Ростов,🔵📦 Остатки Казань,🔵📦 Остатки Новосибирск,🔵📦 Остатки Краснодар,🔵📦 Остатки Воронеж,🔵📦 Остатки Самара
351,2038193956376,DSS,Сережки «Знак солнца»,Серьги,—,Зол,Да,502,D362,D215DSR138,Пусто,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 510,0,2 510,0,0,0,5,5,0,0,0,0,0,"LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🔴,🔴,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,2042108957334,DSS,Сережки «Катарина»,Серьги,—,Зол,Нет,500,D491,D491,295459003,1,9,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6 500,6 500,13,0,0,"LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟢,🟡,2,3,1,3,0,0,1,0,0,0,0,1,1,0
374,2042108978445,DSS,Сережки «Катарина»,Серьги,—,Сер,Нет,390,D492,D492,Пусто,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,💤,💤,0,0,0,0,0,"LST,🏠FBS,SLEEP",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🔴,🔴,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,2036884848283,DSS,Сережки «Клешни»,Серьги,—,Зол,Да,774,D233,D202DSR070,Пусто,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,💤,💤,0,0,0,0,0,"LST,🏠FBS,SLEEP",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🔴,🔴,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,2043836095367,MSH,Сережки «Лора»,Серьги,—,Сер,Нет,270,MSH-094,MSH-094,Пусто,2,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,10,0,0,4 050,4 050,5,0,0,"LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟡,🔴,0,0,0,0,0,0,1,0,1,0,1,0,0,0
426,2043835901072,MSH,Сережки «Магдалина»,Серьги,—,Зол,Нет,250,MSH-088,MSH-088,403343963,1,4,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1 750,1 750,7,0,0,"LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟢,🟡,1,1,2,0,0,0,1,0,1,0,0,0,0,0
432,2043835609183,DSS,Сережки «Месяц и звезда»,Серьги,—,Зол,Нет,600,D522,D522,403305344,4,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4 800,4 800,8,0,0,"LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟡,🟡,1,2,1,0,0,0,0,0,0,0,0,0,0,0
439,2038959921617,DSS,Сережки «Монеты»,Серьги,—,Сер,Да,999,D118-S,D115YSR012-S,Пусто,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4 995,0,4 995,0,0,0,5,5,0,0,0,0,0,"LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🔴,🔴,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,2039500932687,MSH,Сережки «Найтли»,Серьги,—,Зол,Нет,132,MSHK-039,MSHK-039,209854792,1,19,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3 960,3 960,30,0,0,⚡️FBO,⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟢,🟢,11,4,2,1,0,0,6,2,2,0,0,0,0,0
449,2031949581624,DSS,Сережки «Небо»,Серьги,—,Сер,Нет,420,D179,DSR038,Пусто,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,10,0,0,4 200,4 200,0,0,0,"LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🔴,🔴,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,2036731095068,DSS,Сережки «Пионы»,Серьги,—,Зол,Да,423,D213,D202DSR061,Пусто,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 115,0,2 115,0,0,0,5,5,0,0,0,0,0,"LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🔴,🔴,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,2043834104603,DSS,Сережки «Подкова»,Серьги,—,Зол,Нет,355,D514,D514,403160032,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,710,710,2,0,0,"LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟡,🔴,1,0,0,0,0,0,0,0,0,0,0,0,0,0
479,2037774229540,DSS,Сережки «Прозрачное сердце»,Серьги,—,Зол,Да,450,D306,D215DSR120,Пусто,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 250,0,2 250,0,0,0,5,5,0,0,0,0,0,"LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🔴,🔴,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,2043836033758,MSH,Сережки «Ривьера»,Серьги,—,Сер,Нет,215,MSH-092,MSH-092,403343967,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,430,430,2,0,0,"LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🔴,🔴,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,2039566343557,DSS,Сережки «Римские монеты»,Серьги,—,Зол,Да,606,D474,DSR474,212774187,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,💤,💤,606,606,1,0,0,"LST,🏠FBS,SLEEP",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🔴,🔴,0,0,0,1,0,0,0,0,0,0,0,0,0,0
513,2038819575714,MSH,Сережки «Скелеты»,Серьги,—,Зол,Нет,121,MSH-004,MSH-004,Пусто,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,10,0,0,1 331,1 331,1,0,0,"LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🔴,🔴,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,2043836193315,MSH,Сережки «Тайна сердца»,Серьги,—,Зол,Нет,465,MSH-097,MSH-097,403343972,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 860,1 860,4,0,0,"LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,🔴,🟢,🔴,1,0,0,0,0,0,1,1,0,0,0,1,0,0
532,2038819575868,MSH,Сережки «Флора»,Серьги,—,Зол,Нет,60,MSH-019,MSH-019,183317063,16,7,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,1 380,1 380,23,0,0,"LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟡,🔴,4,2,0,1,0,0,0,0,0,0,0,0,0,0
536,2039500932755,MSH,Сережки «Френсис»,Серьги,—,Зол,Нет,184,MSHK-050,MSHK-050,209854800,17,5,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,4 232,4 232,23,0,0,"LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟡,🔴,2,2,0,0,1,0,0,0,0,0,0,0,0,0
543,2036884852570,DSS,Сережки «Цикада»,Серьги,—,Зол,Да,563,D236,D202DSR073,Пусто,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 815,0,2 815,0,0,0,5,5,3 941,3 941,7,0,0,"LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🔴,🟡,0,0,0,0,0,0,0,1,1,0,0,2,0,0
548,2039500932632,MSH,Сережки «Эва»,Серьги,—,Зол,Нет,250,MSHK-034,MSHK-034,209854787,13,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,3 750,3 750,15,0,0,"LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🔴,🟡,0,1,0,0,0,0,0,1,0,0,0,0,0,0
550,2039500932809,MSH,Сережки «Эмма»,Серьги,—,Зол,Нет,194,MSHK-055,MSHK-055,209854805,6,14,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,5 044,5 044,26,0,0,"LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟢,🟢,3,3,6,1,1,0,1,1,1,0,1,1,0,0
556,2039500932793,MSH,Сережки «Эстер»,Серьги,—,Сер,Нет,346,MSHK-054,MSHK-054,209854804,7,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,3 114,3 114,9,0,0,"LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🔴,🔴,0,2,0,0,0,0,0,0,0,0,0,0,0,0
558,2038193930192,DSS,Сережки «Японские цикады»,Серьги,—,Зол,Да,450,D356,D202DSR132,170042822,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 250,0,2 250,0,0,0,5,5,450,450,1,0,0,"LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟡,🔴,1,0,0,0,0,0,0,0,0,0,0,0,0,0
